PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210
179091,174528,2.6,174528,8.3,28.5,12,48.9,89.7,3.5,2.6,2.3,0.2,1.7,82.3,12.3,84,32.3,74.5,64.5,13.3,6405,20.8,56972,56.4,21.3,147300,48099,3.42,16763,41807,23.3,2419,31319,3.9,9691,10129,2.6,2.6,0,0,52.2,28.8,1207866,0,1727258,10771,167799,246,4176.6,41.8
21093,21362,-1.3,21362,5.8,21.5,14.8,45.8,59.2,36.6,2.2,0.5,0.2,1.2,14.7,47.7,85.7,8.2,15.3,76,11.6,1485,23.5,8125,69.6,4.2,88500,7104,2.71,18441,40853,23.3,245,1958,-3.9,1012,944,0,0,0,0,0,0,0,15921,97812,4731,6345,70,265.93,80.3
200710,197134,1.8,197131,4.8,19.9,18,51.3,96.1,0.7,0.3,1.3,0,1.5,1.7,94.8,87.4,3.1,7.1,91.9,28.8,19167,27.2,107280,73,21.8,227800,81293,2.41,29125,57348,9.5,5440,50703,-1.5,16248,23144,0,0,0,0,0.5,27,2904345,704167,2291378,11389,499096,693,990.71,199
351220,336465,4.4,336463,5.9,21.2,16,51.8,75.6,19.8,0.5,2.1,0.2,1.7,5.1,71.5,83.8,4.9,6.7,86.3,27.2,25822,21.5,154643,64.9,24.2,154200,135496,2.45,27229,46702,16.6,8712,178107,-0.8,23640,31733,9.3,0.3,2.8,0,1.4,24.6,8040623,2958545,4865677,14695,663283,2036,542.43,620.3
101714,101413,0.3,101407,5.1,20.6,18.3,50.7,95.5,1.9,0.4,0.9,0,1.3,6.6,89.7,86.8,4.1,6.6,86,20.4,8901,27.7,41281,76.7,10.1,198200,38141,2.55,27284,59492,8.7,1902,27938,2.9,6356,8687,0,0,0,0,0.6,0,2498302,0,832377,8222,160108,272,518.67,195.5
20976,21797,-3.8,21796,6.1,20.9,15.2,47.8,68,30,0.4,0.5,0.2,1,3.4,65.6,89.8,2.1,4.3,80.2,15.2,1499,24.2,9744,65.7,8,70000,8186,2.36,18114,37292,19.8,338,3507,-1.9,1378,1447,0,0,0,0,0,0,199135,9821,167117,8452,12514,8,495.89,44
89486,90914,-1.6,90912,4.8,19.9,18.4,50.1,86.4,6.8,0.8,3.7,0.7,1.6,5.8,82.1,87.7,5.1,8.8,76.7,16.6,6383,21.2,40656,71.8,8.9,110900,34664,2.53,19701,37263,20,1446,21453,-0.9,5098,6778,4.3,0,0,0,0,23.8,2271177,289487,661178,7443,107721,94,507.1,179.3
16498,17432,-5.4,17434,4.2,17.7,19.2,47.6,43,55.1,0.3,0.4,0.1,1.1,2.1,41.5,91,1.5,3,71.3,12.2,887,29.6,8164,72.2,3.8,105600,5826,2.55,16060,36293,24,260,2451,-8.3,666,1137,38.7,0,0,0,0,0,96536,42022,74581,4203,8785,0,566.17,30.8
17692,18129,-2.4,18129,5.7,22.2,20.9,49.7,97.9,0.7,0.1,0.3,0.1,0.8,1.9,96.2,87.6,1.4,3.4,91.6,15.5,1575,21.4,9032,78.2,11.2,102400,7707,2.29,25074,47494,12.5,537,4851,-5.9,1382,1725,0,0,0,0,0,0,206396,564637,163572,9249,53722,28,778.54,23.3
36573,36576,0,36576,6.7,25.2,16,50.7,94.7,2.7,0.4,0.9,0,1.3,7.5,87.7,86.8,4,8.1,92.4,24.9,2630,17.3,15409,76.7,16.3,155400,14354,2.5,27259,56480,10.3,1003,19808,6.2,2359,3689,0,0,0,0,0,28.4,1485036,323486,543894,14959,67718,49,429.65,85.1
11666,11750,-0.7,11757,4.9,20,22.7,50.9,94.8,3,0.3,0.6,0.1,1.1,2.9,92.1,87.4,1.6,1.9,78.8,14.2,1001,26.8,6835,77.2,4.1,83100,5066,2.26,25368,36258,22.6,208,2984,-1.1,839,980,0,0,0,0,0,0,0,0,98877,8594,6048,0,333.85,35.2
7468,7570,-1.3,7570,6.7,23.3,20.8,49.2,98.1,0.3,0.2,0.5,0,0.9,1.3,96.9,89.4,0.8,5.2,87.2,14.4,668,23.4,3623,85.8,6.1,69700,3023,2.45,21368,43181,16.5,155,1859,-5.8,660,0,0,0,0,0,0,0,0,0,36920,4810,0,0,484.79,15.6
24939,26015,-4.1,26015,5.6,22.6,16.5,48.8,86.6,10.4,0.4,0.6,0.3,1.6,4.8,82.8,87.7,3.1,4.6,69,7.7,1540,23.4,10883,69.7,9.5,72400,9457,2.52,16045,33228,24,295,4390,0.2,1348,2104,0,0,0,0,0,22.9,629589,66428,147194,5478,0,0,313.34,83
5917,5916,0,5916,3.8,15.9,28.2,49.9,97.2,0.3,0.9,0.3,0,1.3,1,96.4,91,1,2.6,91.5,20.8,758,20.7,6011,80.1,10.4,108300,2953,1.97,23324,39051,16.4,216,1467,4,490,638,0,0,0,0,0,0,0,16339,74581,11906,0,29,758.17,7.8
3915,3977,-1.6,3977,8.1,29.2,14.1,49.7,95.4,0.8,1.5,0.6,0.1,1.7,29.7,66.7,84.3,13.2,25.6,79,17.2,212,17.6,1547,73,6.1,91700,1301,2.97,22292,52264,10.1,84,610,-4.7,318,219,0,0,0,0,0,0,0,19843,7593,1835,1234,0,870.54,4.6
16858,16912,-0.3,16912,5.1,22.1,16.4,50.8,96.2,2.2,0.2,0.3,0,1.1,2.3,94.1,87.8,1.7,2.5,80.5,15.2,1238,32.6,7460,79,5.7,121400,6302,2.66,21341,44652,19.1,214,1318,3,1294,1613,0,0,0,0,0,30.3,0,7053,39605,2331,4517,0,230.08,73.5
15655,15657,0,15657,5.9,22.8,20.3,50,95.8,0.6,1,0.9,0,1.7,1.4,94.6,86.6,0.9,2.2,76.8,11.4,1554,24.1,7242,72.9,6.3,86000,5858,2.63,18544,36311,20.9,416,3617,-2.6,936,1443,0,0,0,0,0,0,246567,0,124535,8310,10779,6,752.79,20.8
317419,319365,-0.6,319294,6.7,20.3,11.4,51.7,46.6,47.5,0.3,3.2,0,2.3,3.8,43.6,78,6.7,9.6,82.9,29.6,19347,23.9,175355,44.6,52.8,119200,140652,2.19,23048,34582,27.4,9794,223481,-1,21248,23632,21.4,0.6,5.1,0,1.4,28.3,10920629,5042147,2496672,7020,1059295,758,61.91,5157.5
233682,221939,5.3,221939,6.5,25,12.8,51,88.2,6,0.6,2.3,0.3,2.6,6.6,82.4,84.2,4.8,7.5,91.8,30.6,17663,23,94966,71,20,153700,86934,2.56,29406,60936,9,4784,87124,5.2,14345,17862,2.3,0.6,2.3,0,0,28.5,10903503,4517272,3366942,15427,822122,222,397.3,558.6
8526,8561,-0.4,8582,8.8,26.2,17.5,54.9,39.2,57.3,0.4,0.9,0,2.1,2.3,37.8,80.8,2.9,2.3,79.4,20.6,839,27.2,3871,42.5,32.5,186700,3551,2.37,19588,31928,23,289,3583,-0.8,434,597,0,0,0,0,0,42.4,0,25481,186278,21041,22572,3,8.21,1045.8
5510,5469,0.7,5467,5.6,19.7,17.4,40.9,90.6,5.6,1.1,1,0.1,1.7,13.4,78.4,82.9,5.4,10.9,81.5,15.6,486,18.3,2427,68.3,11.5,115000,1845,2.11,19703,41910,13.7,123,1114,-1.9,392,626,0,0,0,0,0,29.4,0,0,134696,25671,8400,2,2577.63,2.1
27099,26381,2.7,26384,5.5,22.4,20,49.6,86.2,10.3,0.9,0.5,0,1.9,12.7,74.9,87.2,3.2,8.5,78.9,12,2308,40.4,13138,83,2.6,88200,9425,2.81,24733,46107,20.1,196,1014,1.6,1744,1894,0,0,0,0,0,0,0,0,54707,2207,3968,2,569.24,46.3
518947,455764,13.9,455746,6.8,26.8,12,50.5,89.6,4.9,1,2.7,0.1,1.7,22.5,68.6,83.5,12.9,19.2,86.3,30.7,32099,31.7,195381,72.9,15.5,166200,163462,2.87,32911,67766,12.4,9945,136265,6.3,41229,40269,0,0,2.1,0,9.7,25.9,3667010,6399326,5260066,12748,728582,7145,1041.74,437.5
119103,116229,2.5,116229,8.7,24.8,12.2,47.7,87.9,6.6,0.7,1.7,0.3,2.8,7.3,82.2,74.9,4.3,8.1,88.1,20,10847,18.2,58769,56.1,27.9,131800,45011,2.5,23078,46484,15.4,2453,30639,2,5087,7213,0,0,1.9,0,0,31.8,839928,0,1867704,15834,171973,519,1268.59,91.6
143339,137959,3.9,137974,4.5,16.1,11.4,50.2,87.3,3.5,0.3,6.4,0.1,2.4,3.3,84.5,67.7,7.9,9.9,91.9,43.4,7448,18.2,60112,54,34.6,156300,53914,2.32,23032,40052,25.1,2901,49288,0.6,8760,10571,1.8,0,2.3,0,1.5,25.2,1799286,683154,1530793,11968,287796,521,394.51,349.7
365918,355327,3,355329,7.2,26.3,13.1,51.2,80.9,12.1,0.5,3.5,0.1,2.8,7.2,74.9,86.6,6.2,9.7,89,26.3,23407,20.3,154477,69.8,20.5,112700,138212,2.55,25279,49370,15.3,9044,161708,1.8,22540,27292,0,0.3,1.9,0,0,27.1,19741940,0,4774175,13667,550450,1115,657.31,540.6
852469,805195,5.9,805235,4.6,13.4,14.4,49.1,53.8,5.8,0.8,34.9,0.5,4.2,15.3,41.2,84.1,35.6,45,86.3,52.4,29478,30.5,386564,36.6,67.7,744600,345344,2.31,48486,75604,13.5,32360,542366,3.8,89078,105030,2.7,0,24,0.2,6.6,30.1,2077457,10562176,12399960,15516,5039171,2711,46.87,17179.1
17379,17291,0.5,17291,5.2,22.9,17.5,50.5,97,0.8,0.3,0.5,0,1.3,2.2,95.1,88.5,0.4,1.3,90.3,22,1496,23.3,7282,76.7,11.5,127700,6691,2.55,25302,54336,8.2,288,1632,-3.4,1207,0,0,0,0,0,0,0,0,36877,79988,4751,4479,4,432.7,40
400,416,-3.8,416,7.3,25.5,15.3,48.3,93.5,4.3,1.5,0.5,0,0.3,74,21.3,99.8,17.4,30.5,65.3,10.6,30,17.7,233,28.9,11,56200,159,3.28,15157,43438,32.8,13,107,1.9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1458.33,0.3
114093,110591,3.2,110527,6.4,24.2,12.5,50.9,77.3,19.1,0.5,1,0.1,2,6.5,71.8,80.4,4.4,7.7,79.7,18.3,7343,28.5,44757,66.7,13.7,118500,39494,2.72,21227,46147,18.9,1988,31002,2.1,8017,9582,8.3,0,0,0,1.3,25.7,3175562,985854,1252468,11190,142419,111,499.08,221.5
17328,16921,2.4,16921,7.5,25.5,13.7,46,91.4,5.1,1.2,0.8,0.1,1.4,39.3,54.5,81.7,6.7,28.7,76.1,14.4,1065,16,7199,71.9,9.4,87200,5846,2.6,22860,47513,15.7,434,5743,6,1105,1408,0,3.6,0,0,12.7,18.4,0,0,199581,12443,20636,8,905.44,18.7
266560,269328,-1,269282,5.9,22.2,15.7,51.1,88.5,8.3,0.3,0.9,0.1,1.9,3.1,85.7,86.8,2.4,3.3,90.9,24.4,23227,24.3,118186,72.5,16.3,124600,107238,2.45,27407,53633,14,5856,83255,-0.5,14059,18588,3.1,0,0,0,2.8,30.9,18978164,1643600,3104222,11622,382660,525,715.58,376.3
30228,29872,1.2,29872,3.3,13.4,31.8,50.7,91.3,1,2.2,1.8,0.2,3.4,3.7,88.4,84.4,3.5,4.4,94.6,36.5,4447,23.8,17947,73.2,8.9,284100,13801,2.1,28266,46320,13.3,1028,6365,-0.6,2975,4007,0,0,0,0,0,29.4,209489,51061,210897,7204,48744,121,1803.7,16.6
16730,16825,-0.6,16825,4.7,20.6,19.4,50.2,97,0.7,0.5,0.3,0.1,1.4,1.7,95.7,89.6,1.3,3,77.4,11.1,1165,29,8370,79.4,3.3,109300,6740,2.44,20274,39074,17.3,210,1456,4.2,1045,1579,0,0,0,0,0,25.5,0,0,67693,4305,8780,142,434.68,38.7
21987,22228,-1.1,22228,6.3,24.5,15.6,50.8,98.2,0.3,0.3,0.3,0,1,0.7,97.5,88.4,0.4,0.8,75,10.3,1172,26.9,9864,77.5,5.8,81500,8206,2.67,17121,28401,28.3,317,3462,5.1,1339,1582,0,0,0,0,0,27.5,401688,28362,159566,7270,14628,3,532.3,41.8
18207,18317,-0.6,18317,5.5,20.7,16,52.3,65.7,31.7,0.3,0.5,0,1.7,2.2,64.1,83.1,1.7,2.6,81.9,14.2,1568,30.1,7504,70.1,10.8,122600,6393,2.65,18800,41016,18.9,234,2811,7.8,1145,1544,0,0,0,0,0,27.8,0,0,113965,6732,12041,18,183.5,99.8
59281,59175,0.2,59173,5.3,22.9,16.9,49.7,97.1,0.5,0.5,0.5,0,1.4,2.6,94.8,89.5,1.3,2.4,91.1,17.7,4802,26.8,27063,83.5,7.1,133900,22610,2.59,25059,52186,11.7,869,9487,3,3643,3906,0,0,0,0,0,29.7,977390,72312,276150,4676,32312,86,553.09,107
310211,268687,15.5,268685,6.4,25.1,12.7,51,80,13.4,0.8,3,0.2,2.6,49.7,36.1,85.4,19.9,47.8,83.8,17.6,16395,30.6,133981,63.1,26.8,129900,90413,3.07,19007,43891,17.9,5090,65594,3.8,25694,24646,0,0.6,5.4,0,37.6,29,644949,3044187,2868737,11107,890451,3414,1327.45,202.4
38411,37244,3.1,37244,5.8,18.5,11.8,48.5,93.3,1.1,0.9,1.9,0.2,2.7,4.1,89.8,70.4,3.8,6.2,95.3,44.1,2141,18,16330,56.7,34.2,189100,14941,2.31,22322,41735,20.4,885,8299,-1.2,2444,3444,0,0,0,0,0,26.2,0,0,361668,9697,55179,136,1076,34.6
40816,41264,-1.1,41259,6.4,24.3,17.1,50.3,67.9,0.6,21.7,0.4,0.1,9.4,3.2,65.8,85.7,1,4,84.3,15.3,3651,24.5,19245,75.2,7.3,96200,15896,2.55,20585,42751,19.7,799,9773,5.2,2569,3012,0,11.5,0,0,0,27.7,944026,301364,414596,10425,36033,17,655.39,63
16834,17583,-4.3,17581,4.9,22.5,17,51.2,66,24.6,7.9,0.1,0.1,1.3,1.4,65.1,91.3,0.9,1.9,80.5,9.5,1025,31.8,8377,86.5,2,83900,6620,2.59,20395,42156,18.4,217,5756,-4.7,1031,1288,0,0,0,0,0,25.6,1153449,32856,76343,4458,0,2,1080.21,16.3
19972,19985,-0.1,19985,5.7,22.7,17.5,51.2,91.2,6.3,0.4,0.4,0,1.7,6.9,85,87.2,5.2,6.3,81.6,15.8,1585,22.4,9016,59.8,13.6,139900,7865,2.51,22893,40933,17.2,377,5450,-2.7,1310,1664,0,0,0,0,0,25,0,0,175304,8939,13466,27,289.72,69
16186,15927,1.6,15935,6.1,23.5,14.4,51.3,77.9,17.5,1.4,0.9,0,2.3,2.5,76,92.7,1.6,2.7,89.4,19.2,1187,34.2,6675,83.1,4.4,199700,5998,2.65,26940,62670,9.5,307,2840,1.6,1039,1007,0,0,0,0,0,41.2,0,30686,125958,8060,7519,74,273.94,58.2
75337,74782,0.7,74782,6.1,22.7,16,51,94.4,1.8,0.3,1.8,0,1.6,5,90,84.4,2.3,4.3,91.7,25.7,5445,16.9,33273,70.7,20.6,127800,30610,2.4,26139,49589,14,1706,39791,1.7,4256,6632,0,0,0,0,0,24.6,3757206,0,1092812,14703,130599,92,531.36,140.7
44624,45578,-2.1,45578,3.9,17.7,25.1,50,91.9,1,1.9,1.5,0.2,3.5,11.5,82.1,89.3,4.2,7,92.8,21.2,5216,35.5,28053,78.4,4.6,254800,18702,2.38,29329,55295,10.9,881,5729,1.3,3521,5365,0,0,0,0,0,24.7,0,24179,292762,6249,42359,70,1020.01,44.7
37009,36824,0.5,36821,4.3,18.2,16.9,49.9,95,1,0.2,1.8,0,1.9,2.2,93.2,86.4,4.1,5.1,90.7,35.6,2610,23.8,16941,74.1,14.2,234500,14164,2.4,28722,57565,11.3,1139,12178,-1.9,3780,5217,0,0,0,0,0,22.1,538957,101400,464847,12657,48164,101,766.33,48
101564,98885,2.7,98736,5.8,20.5,14.1,50.7,92.8,1,0.6,3.8,0.1,1.7,2.3,91,80.7,2.9,5.9,93.2,31,7501,17.3,43043,63.5,28.4,150000,39754,2.39,25287,48090,15.7,2673,48223,-1.1,5758,7632,0.6,0,1.4,0,0,23.9,1533978,909813,1512451,15524,170257,243,637.98,154.8
9703,9430,2.9,9430,8.6,25.8,4.8,37.5,33.9,1.5,52.1,5.8,1.6,5.1,3.9,32.1,81.1,5.3,36,86,14.5,604,8.9,2586,48.3,26.4,154600,1990,3.48,46457,80761,10.3,155,3414,18.3,255,263,0,11.4,0,0,0,11.8,0,135221,70105,10574,56347,15,88695.41,0.1
117074,117671,-0.5,117671,5.1,18.9,16,51.9,89.2,7.1,0.3,1.2,0.1,2.1,2.1,87.4,73.1,2,2.9,86.9,22.5,8635,20.1,52512,63.8,21,89600,46325,2.36,20854,37474,22.3,2321,37892,2.9,5564,7848,2,0,0,0,0,27.1,1280555,424060,1516815,13156,160815,98,392.12,300.1
6151,6239,-1.4,6239,5.2,19.9,18.2,42.6,84.7,7.7,3.5,0.3,0.1,3.7,11.3,75.6,81.3,1,7.4,79.6,14.4,538,22.1,2734,67,4.2,63000,2246,2.24,17969,39900,9.9,94,703,-15.9,313,469,0,0,0,0,0,0,0,4033,28053,4834,1675,1,639.32,9.8
14772,15173,-2.6,15173,6.8,25,18.5,50.6,92.4,3.3,1,0.7,0,2.6,2.3,90.7,85,1.1,2.2,87.5,22,1183,16.8,7101,72.6,12.2,78400,5636,2.6,19340,39591,19.3,354,4837,2.6,1022,1507,0,0,0,0,0,24.4,178967,554890,120585,8136,16285,2,635.47,23.9
35152,34827,0.9,34827,5.8,24.2,15.8,49.7,97.3,0.6,0.2,0.4,0,1.4,1.4,96.1,89.5,0.7,4,87.8,14.1,2884,30.3,14104,82.2,6,127400,12940,2.67,22228,51484,13.6,383,3655,1.8,2619,2739,0,0,0,0,0,21.5,0,0,167878,4847,13979,27,406.08,85.8
2111,2235,-5.5,2235,7.9,27.9,16.6,49.7,94.8,0.9,2.3,0.3,0.2,1.5,36.2,60.9,84.8,19,34.7,76.9,18.5,76,11.3,980,77.7,4.1,81000,775,2.79,21712,46382,4,60,408,5.2,185,167,0,0,0,0,0,0,0,0,16449,7701,813,0,680.35,3.3
12244,12084,1.3,12084,4.9,18.3,22.9,49.9,92.7,0.5,3.3,1.1,0.1,2.4,18.6,76.9,87.7,3.3,10.7,91.7,32.9,1162,19.6,8943,73.7,12.6,279700,4881,2.45,29793,48933,9.7,490,2965,8.1,1892,2521,0,0,0,0,0,17.4,0,8772,142696,11435,33162,75,1350.18,8.9
27924,28933,-3.5,28933,5.4,20.7,15.2,46.8,42.1,51,4.7,0.4,0.1,1.8,3.2,39.9,87.2,1.9,3,69.9,8.7,1873,23.1,11950,66.1,9.3,58200,9779,2.58,14577,28297,30.7,328,4791,1.6,934,877,0,0,0,0,0,15.8,989848,0,158984,5499,13417,9,479.67,60.3
8296,8457,-1.9,8457,5.5,22.3,20.2,51,97.9,0.6,0.3,0.2,0,0.9,1.6,96.6,90.3,0.3,3.8,83.8,15.7,713,26.5,4062,76.7,5.7,72800,3512,2.36,21960,38417,17.1,194,1370,1.6,556,1013,0,0,0,0,0,0,0,0,41922,5145,2759,0,434.67,19.5
14837,14846,-0.1,14846,6.1,24.4,19,51,98.2,0.5,0.2,0.3,0,0.8,1.3,97.1,92.3,1.4,9.6,85,14.1,1037,22.1,6349,78.7,8.2,95400,5676,2.54,23786,46622,12.8,320,4928,12.9,1018,1186,0,0,0,0,0,0,541212,95187,118718,8275,0,40,335.94,44.2
158742,153981,3.1,153990,4.1,15.4,12.4,47.6,88.7,3.8,0.2,5.6,0.1,1.6,2.9,86.4,72.4,7,9.6,92.7,40.4,9420,19.9,65107,59.6,29.5,192600,57197,2.4,25545,50336,20.5,3252,44783,0.8,9288,11078,0.8,0,2,0,0.9,25.5,1216463,572296,1604290,11134,240050,511,1109.92,138.7
1955,1901,2.8,1901,6.1,23.4,21.4,50.7,95.7,1.7,1.2,0.2,0,1.3,8.4,87.8,90.4,3.9,8.5,88.8,24.7,187,25.8,901,78.4,0.3,94100,647,2.63,26823,61635,11.1,34,223,-4.3,157,180,0,0,0,0,0,0,0,0,2361,1147,647,0,909.11,2.1
28725,29375,-2.2,29380,5.6,23.2,17.1,50.3,97.4,0.7,0.4,0.3,0,1.2,0.9,96.7,88.8,0.9,1.4,86.7,12.7,2873,31.1,13311,76.2,7.6,109800,11478,2.49,21037,42089,15.9,467,5003,0,1897,2188,0,0,0,0,0,21.1,261521,0,218941,7553,40242,15,421.32,69.7
20220,20840,-3,20840,5.4,21.6,21.7,50.8,97.3,0.6,0.4,0.7,0,1,3.8,93.9,90.7,1.7,4.5,88.4,18.5,1766,15.3,9959,75.6,15.7,102600,8797,2.3,26472,48530,10.7,612,7931,-4.7,1486,1656,0,0,0,0,0,19.6,779422,0,268228,13145,24429,16,712.35,29.3
55755,55606,0.3,55606,6.8,24.2,15.7,50.3,90,3.6,0.8,2.5,0.1,3,10.9,80.3,84,5.1,9.5,89,23.9,4288,15,24221,67.1,16.4,119500,22173,2.44,24935,47215,17.4,1566,27280,0.7,3472,0,0,0,0,0,0,0,0,816434,1064587,19676,96095,65,720.23,77.2
47981,47480,1.1,47472,5.2,22.8,18.5,49.7,66.4,11.3,14.7,0.3,0,7.3,3.3,64.2,89.2,1.2,3.4,87.6,16.1,4085,24,21444,79,6.3,93900,18512,2.5,22353,44195,14.5,580,6029,0.8,2927,4157,5.9,12.1,0,0,0,0,0,0,172087,3801,18150,124,2246.36,21.1
45276,41853,8.2,41848,5.8,23.7,15,50.5,82.4,9,3.5,0.7,0.1,4.4,5.6,77.8,85.1,2.6,4.4,89.4,24.5,3592,27.4,17258,78.6,3.6,135700,14927,2.75,25620,53591,13.1,786,6375,2.6,3620,4438,0,0,0,0,0,19.9,0,0,275565,7382,27916,16,743.83,56.3
2901,2908,-0.2,2908,5.7,21.7,23.8,49.6,97.9,0.3,0.6,0.2,0,1.1,3.3,94.8,90.5,1.2,2.4,92.9,13.8,310,17.8,1736,73.3,2.9,62300,1366,2.07,23554,39702,15.5,67,382,-3,236,304,0,0,0,0,0,15.1,0,18708,0,0,1048,0,709.94,4.1
38146,38126,0.1,38124,6.3,23.3,16.6,49.6,96.6,1,0.4,0.6,0,1.3,4.5,92.5,86.5,2.6,4.6,87.8,17.8,2793,21.1,16540,72.2,13.3,108300,14590,2.53,22679,46797,16.8,857,12985,1.4,2103,2644,0,0,1.1,0,0,24.1,2768351,368625,429214,11343,48487,45,504.61,75.6
243762,235408,3.5,235406,5.3,20.3,17,50.6,90.2,3.8,0.2,3.8,0,1.9,3.4,87.5,84.8,5.3,7.8,91.1,32.5,20999,21.2,102907,71.1,19.4,184500,95286,2.35,31791,60826,8.3,5733,114225,-1.1,14747,19279,1.5,0,2.4,0,0,22.5,3472636,3657759,3684912,16179,402745,879,545.46,431.6
19721,19263,2.4,19263,6,23.6,21.9,51.3,90.7,7,0.6,0.4,0.1,1.2,17.7,74.5,89.7,6,18.1,79.2,16.3,1280,27.2,10362,79.5,4.1,92800,7711,2.45,24299,44149,8.3,486,5370,-0.7,1705,1762,0,0,0,0,0,27.7,238235,221171,172013,9224,9065,11,969.71,19.9
27117,26405,2.7,26405,7.6,27.8,16,50.7,96,1.2,1.1,0.7,0.1,0.9,70.2,27.9,87.8,9.7,53.4,69.1,14.5,1426,17.7,11017,71.1,7,68600,8619,3.01,17479,34902,26.5,622,6964,1.3,2554,2692,0,0,0,0,47.8,0,203651,120737,322212,12137,39907,13,1551.95,17
9336,9446,-1.2,9446,6.5,23.9,18.9,50.8,83.2,4.8,7.4,0.4,0.1,4.1,10.7,74.9,81.7,1.7,6.3,86,17.2,829,21.1,5179,68,7.5,56600,3886,2.35,23576,36281,22.6,193,1701,-5.1,627,747,0,0,0,0,0,14.3,0,56769,55381,5955,6392,1,1015.23,9.3
15771,16202,-2.7,16202,4.1,17.5,30.1,49.4,94.9,0.4,2.8,0.3,0,1.6,1.2,94.1,90.7,0.9,2.5,90,14.7,2092,24.5,16237,81.8,4.6,168700,7741,2.04,24939,41617,12.1,400,3006,1.1,1112,2202,0,0,0,0,0,0,0,53507,147509,9211,19708,175,1821.66,8.9
8249,8395,-1.7,8395,5.8,23.6,20.6,49.2,98,0.4,0.4,0.5,0,0.8,2.8,95.4,87.1,1.3,4.8,91,14.1,795,19.5,4060,75.9,7.1,99200,3482,2.35,27673,50247,9.4,208,2072,2.5,693,839,0,0,0,0,0,28.6,0,118780,72333,8617,1975,3,584.91,14.4
12855,12695,1.3,12690,5.3,21.1,18.2,51.3,74.8,21.9,0.6,1.1,0.1,1.6,3.1,72.7,93.5,1.2,3.7,78.9,14,1082,34.2,5427,79.9,1.6,180700,4808,2.62,25100,52885,8.3,258,1804,-2.7,824,1232,0,0,0,0,0,0,0,55377,67957,5368,3834,40,355.27,35.7
45269,45607,-0.7,45607,8.6,31.7,12.9,49.8,89.4,0.5,7.5,0.7,0.2,1.8,17.8,74.4,85.9,7.1,16,84.6,17.3,2887,21.1,16225,74.8,9.7,135400,14650,3.08,18872,47941,15.2,819,9700,1.3,2685,3193,0,2.5,1,0,3.6,20,624524,0,339940,7822,24298,88,2093.98,21.8
14252,14200,0.4,14200,6.9,24.2,15,49.2,93.4,1.6,1.4,2.1,0.4,1.1,23,72.8,83.1,11.2,20.5,83.4,15.1,912,19.7,5790,65.6,16.8,94400,5051,2.63,20407,44109,16.8,299,5716,3.6,784,603,0,0,0,0,0,22.4,951752,157004,102412,7410,11308,11,574.02,24.7
2891,2970,-2.7,2970,6.6,24.1,21.9,49.3,98.3,0.8,0.2,0.2,0,0.3,3.7,95.1,87,0.7,3.4,91,22.3,154,17.3,1442,75.1,4.6,88500,1262,2.3,27931,58625,5.8,127,782,-3,273,295,0,0,0,0,0,14.2,0,128283,44652,15558,778,0,883.34,3.4
31933,33062,-3.4,33062,6.1,23.4,17.1,53.8,40.9,56.5,0.7,0.7,0,1.1,2.7,39.2,93,2.1,3.2,81.8,13.6,2124,26,14794,67.1,9,77800,12049,2.69,16531,29149,27.4,506,6965,-5.4,1604,2155,18.4,0,1.9,0,0,22.8,367664,104394,269937,7925,31211,15,489.23,67.6
60600,60585,0,60585,5.5,21.7,17.6,50.2,84.7,11.3,0.4,2,0.3,1.3,3.9,81.5,86.5,2.9,5.9,80.6,16,4315,25.7,27247,73.2,7.5,125100,23108,2.52,20504,42518,16.1,1299,15830,3,3811,4490,0,0,0,0,0,26.6,925848,0,609966,10306,55742,92,395.09,153.3
2218,2444,-9.2,2444,6.2,18.9,20.9,42.4,88.7,6,2.1,1.1,0.1,2,29.5,62.8,75.7,3.5,14.4,77.4,13.5,220,15.9,1282,76.8,2.5,48400,913,2.28,20578,38401,18.8,42,250,1.2,170,0,0,0,0,0,0,0,0,0,11311,4577,914,0,901.72,2.7
705186,703409,0.3,703462,5.9,25.4,12.2,50.1,82.3,7.5,0.9,7.2,0.1,2,21,63.3,87.4,18.1,27.8,88.9,41.9,35286,29.7,261366,75.9,19.3,254800,241072,2.84,38018,77469,9,19636,324805,2,52367,68418,3.8,0.4,5.8,0,5.3,28.6,16381499,26053269,20336251,28949,1299296,1341,443.67,1585.6
11815,11549,2.3,11549,4.3,16.6,20.1,42.2,82.7,14.4,0.6,0.7,0.1,1.5,5.1,78,80,3.2,7.3,79.3,14.4,1235,22.3,8569,69.7,13.3,143900,4294,2.23,19843,38328,20.6,304,2226,1.3,1270,1758,0,0,0,0,0,0,0,0,92324,8191,37568,8,534.73,21.6
