"year","imdb","title","test","clean_test","binary","budget","domgross","intgross","code","budget_2013","domgross_2013","intgross_2013","period_code","decade_code","int_only","roi_total","roi_dom","roi_int"
1997,"tt0118749","Boogie Nights","dubious-disagree","dubious","FAIL",15000000,26410771,43111725,"1997FAIL",21768572,38328318,62565379,4,3,24237061,2.87411498558564,1.76071806639407,1.11339691919158
1997,"tt0118829","Cats Don't Dance","ok","ok","PASS",32000000,3588602,3588602,"1997PASS",46439620,5207916,5207916,4,3,0,0.112143811684936,0.112143811684936,0
1997,"tt0118842","Chasing Amy","ok","ok","PASS",250000,12006514,15155095,"1997PASS",362810,17424311,21993652,4,3,4569341,60.6203026377443,48.025994322097,12.5943083156473
1997,"tt0128996","Cinderella","ok","ok","PASS",2900000,8.5e+07,8.5e+07,"1997PASS",4208591,123355241,123355241,4,3,0,29.3103418697612,29.3103418697612,0
1997,"tt0118866","Clockwatchers","ok","ok","PASS",2000000,537948,539961,"1997PASS",2902476,780691,783612,4,3,2921,0.269980526970766,0.268974144833583,0.00100638213718219
1997,"tt0118880","Con Air","notalk-disagree","notalk","FAIL",80000000,101117573,224117573,"1997FAIL",116099050,146745677,325247966,4,3,178502289,2.80146965888179,1.26396966211179,1.53749999677
1997,"tt0118883","Conspiracy Theory","men","men","FAIL",80000000,76118990,142783718,"1997FAIL",116099050,110466780,207213175,4,3,96746395,1.78479647335616,0.951487372205027,0.833309101151129
1997,"tt0118884","Contact","ok","ok","PASS",90000000,100920329,165900000,"1997PASS",130611431,146459429,240760405,4,3,94300976,1.84333333734013,1.12133699078758,0.721996346552546
1997,"tt0119080","Eve's Bayou","ok","ok","PASS",5000000,14843425,14843425,"1997PASS",7256191,21541344,21541344,4,3,0,2.96868480997813,2.96868480997813,0
1997,"tt0119081","Event Horizon","ok","ok","PASS",60000000,26673242,26673242,"1997PASS",87074287,38709226,38709226,4,3,0,0.444554039242377,0.444554039242377,0
1997,"tt0119114","Fever Pitch","ok","ok","PASS",40000000,42071069,50071069,"1997PASS",58049525,61055139,72665044,4,3,11609905,1.25177671996455,1.05177671996455,0.2
1997,"tt0119137","Flubber","men","men","FAIL",80000000,92993801,177993801,"1997FAIL",116099050,134956149,258311390,4,3,123355241,2.22492251228585,1.16242250905584,1.06250000323
1997,"tt0119173","G.I. Jane","ok","ok","PASS",50000000,48169156,48169156,"1997PASS",72561906,69904916,69904916,4,3,0,0.963383128331827,0.963383128331827,0
1997,"tt0119177","Gattaca","notalk-disagree","notalk","FAIL",36000000,12532777,12532777,"1997FAIL",52244573,18188044,18188044,4,3,0,0.348132695045665,0.348132695045665,0
1997,"tt0119190","George of the Jungle","ok","ok","PASS",55000000,105263257,174463257,"1997PASS",79818097,152762052,253187730,4,3,100425678,3.17205921358912,1.91387740050981,1.25818181307931
1997,"tt0119217","Good Will Hunting","nowomen-disagree","nowomen","FAIL",10000000,138433435,225933435,"1997FAIL",14512381,200899879,327883215,4,3,126983336,22.5933439178588,13.8433437628188,8.75000015504003
1997,"tt0119229","Grosse Pointe Blank","ok","ok","PASS",15000000,28084357,31070412,"1997PASS",21768572,40757090,45090566,4,3,4333476,2.07136076725658,1.87229047454284,0.199070292713734
1997,"tt0119282","Hercules","ok-disagree","ok","PASS",70000000,99112101,250700000,"1997PASS",101586669,143835260,363825398,4,3,219990138,3.58142856323008,1.41588715739858,2.16554140583151
1997,"tt0119345","I Know What You Did Last Summer","ok","ok","PASS",17000000,72250091,125250091,"1997PASS",24671048,104852087,181767707,4,3,76915620,7.36765244022062,4.25000539093435,3.11764704928627
1997,"tt0119361","In the Company of Men","notalk","notalk","FAIL",25000,2883661,2883661,"1997FAIL",36281,4184879,4184879,4,3,0,115.346296959841,115.346296959841,0
1997,"tt0119396","Jackie Brown","ok","ok","PASS",12000000,39673162,74727492,"1997PASS",17414858,57575205,108447385,4,3,50872180,6.2272907996149,3.30609672499196,2.92119407462295
1997,"tt0119468","Kiss the Girls","men","men","FAIL",27000000,60527873,60527873,"1997FAIL",39183429,87840357,87840357,4,3,0,2.24177309749997,2.24177309749997,0
1997,"tt0119488","L.A. Confidential","notalk","notalk","FAIL",35000000,64604977,110604977,"1997FAIL",50793334,93757206,160514159,4,3,66756953,3.16014221472448,1.84585650550129,1.31428570922318
1997,"tt0119528","Liar Liar","notalk-disagree","notalk","FAIL",45000000,181410615,302710615,"1997FAIL",65305716,263270001,439305185,4,3,176035184,6.72690251187201,4.03134698040827,2.69555553146374
1997,"tt0119654","Men in Black","notalk","notalk","FAIL",90000000,250690539,587790539,"1997FAIL",130611431,363811668,853024040,4,3,489212372,6.53100600360163,2.78545044039828,3.74555556320335
1997,"tt0119698","Mononoke-hime","ok","ok","PASS",20000000,2374107,150350000,"1997PASS",29024763,3445395,218193652,4,3,214748257,7.51749986726851,0.118705362038615,7.3987945052299
1997,"tt0119707","Mortal Kombat: Annihilation","ok","ok","PASS",30000000,35927406,51327406,"1997PASS",43537144,52139221,74488288,4,3,22349067,1.71091351329798,1.19758018578343,0.513333327514547
1997,"tt0417001","Must love Dogs","men","men","FAIL",35000000,43894863,58894863,"1997FAIL",50793334,63701899,85470471,4,3,21768572,1.68271039266688,1.25413895847042,0.428571434196464
1997,"tt0119738","My Best Friend's Wedding","men-disagree","men","FAIL",46000000,126813153,298923419,"1997FAIL",66756954,184036082,433809062,4,3,249772980,6.49833516969633,2.75680765782094,3.74152751187539
1997,"tt0124819","Orgazmo","notalk","notalk","FAIL",1000000,582024,627287,"1997FAIL",1451238,844655,910343,4,3,65688,0.627287185148129,0.582023761781321,0.0452634233668082
1997,"tt0120082","Scream 2","ok","ok","PASS",24000000,101363301,101363301,"1997PASS",34829715,147102287,147102287,4,3,0,4.2234708782429,4.2234708782429,0
1997,"tt0120094","Selena","ok","ok","PASS",20000000,35450113,35450113,"1997PASS",29024763,51446556,51446556,4,3,0,1.77250563596333,1.77250563596333,0
1997,"tt0120152","Smilla's Sense of Snow","ok","ok","PASS",35000000,2221994,2221994,"1997PASS",50793334,3224642,3224642,4,3,0,0.0634855353263481,0.0634855353263481,0
1997,"tt0120177","Spawn","ok","ok","PASS",40000000,54979992,87949859,"1997PASS",58049525,79789061,127636188,4,3,47847127,2.19874646691769,1.37449980856863,0.824246658349056
1997,"tt0120201","Starship Troopers","ok","ok","PASS",100000000,54768952,121100000,"1997PASS",145123812,79482791,175744937,4,3,96262146,1.21100000460297,0.547689520448925,0.663310484154041
1997,"tt0118971","The Devil's Advocate","ok","ok","PASS",57000000,61007424,153007424,"1997PASS",82720573,88536300,222050207,4,3,133513907,2.6843407745737,1.07030569045986,1.61403508411384
1997,"tt0119116","The Fifth Element","notalk-disagree","notalk","FAIL",95000000,63570862,263900000,"1997FAIL",137867622,92256459,382981741,4,3,290725282,2.77789473296348,0.669166970907789,2.10872776205569
1997,"tt0119174","The Game","notalk","notalk","FAIL",50000000,48265581,48265581,"1997FAIL",72561906,70044851,70044851,4,3,0,0.965311619570743,0.965311619570743,0
1997,"tt0119567","The Lost World: Jurassic Park","dubious","dubious","FAIL",75000000,229086679,786686679,"1997FAIL",108842859,332459322,1141669701,4,3,809210379,10.4891557561898,3.0544890593144,7.43466669687535
1997,"tt0119874","The Peacemaker","dubious","dubious","FAIL",50000000,41263140,62967368,"1997FAIL",72561906,59882642,91380645,4,3,31498003,1.25934736333966,0.825262803873978,0.434084559465679
1997,"tt0119925","The Postman","notalk","notalk","FAIL",80000000,17650704,17650704,"1997FAIL",116099050,25615375,25615375,4,3,0,0.220633803635775,0.220633803635775,0
1997,"tt0120338","Titanic","ok","ok","PASS",200000000,658672302,2185672302,"1997PASS",290247625,955890356,3171930973,4,3,2216040617,10.9283615085567,3.29336150812604,7.63500000043067
1997,"tt0120461","Volcano","ok","ok","PASS",90000000,47546796,120100000,"1997PASS",130611431,69001723,174293699,4,3,105291976,1.33444444843423,0.52829773375655,0.806146714677676
1996,"tt0115591","August","dubious","dubious","FAIL",3400000,12636,12636,"1996FAIL",5049561,18767,18767,4,3,0,0.00371656070696047,0.00371656070696047,0
1996,"tt0115736","Bound","ok","ok","PASS",4500000,3802260,7011317,"1996PASS",6683242,5646983,10412962,4,3,4765979,1.55807046939195,0.844946659121426,0.713123810270524
1996,"tt0115759","Broken Arrow","nowomen","nowomen","FAIL",65000000,70645997,148345997,"1996FAIL",96535720,104920957,220318272,4,3,115397315,2.2822461157383,1.0868614954133,1.19538462032499
1996,"tt0115857","Chain Reaction","notalk","notalk","FAIL",55000000,21226204,60209334,"1996FAIL",81684071,31524414,89420791,4,3,57896377,1.09471516178473,0.385930985246805,0.70878417653792
1996,"tt0116136","DragonHeart","men","men","FAIL",57000000,51364680,104364680,"1996FAIL",84654401,76285021,154998762,4,3,78713741,1.83095929058668,0.901134732499023,0.929824558087653
1996,"tt0116191","Emma","ok","ok","PASS",5900000,22231658,37831658,"1996PASS",8762473,33017679,56186252,4,3,23168573,6.41214552101901,3.76807768765735,2.64406783336165
1996,"tt0116225","Escape from L.A.","notalk","notalk","FAIL",50000000,25426861,25426861,"1996FAIL",74258246,37763082,37763082,4,3,0,0.50853722023006,0.50853722023006,0
1996,"tt0116260","Eye for an Eye","ok","ok","PASS",20000000,26792700,26792700,"1996PASS",29703299,39791578,39791578,4,3,0,1.33963496781957,1.33963496781957,0
1996,"tt0116282","Fargo","ok-disagree","ok","PASS",7000000,24567751,51204567,"1996PASS",10396154,36487162,76047227,4,3,39560065,7.31493848590546,3.5096788677813,3.80525961812416
1996,"tt0116361","Freeway","ok","ok","PASS",3000000,295493,295493,"1996PASS",4455495,438856,438856,4,3,0,0.0984976977866657,0.0984976977866657,0
1996,"tt0116367","From Dusk Till Dawn","notalk","notalk","FAIL",20000000,25728961,25728961,"1996FAIL",29703299,38211750,38211750,4,3,0,1.28644801373746,1.28644801373746,0
1996,"tt0116477","Hamlet","notalk-disagree","notalk","FAIL",2000000,1577287,2419669,"1996FAIL",2970330,2342531,3593608,4,3,1251077,1.20983459750263,0.788643349392155,0.421191248110479
1996,"tt0116493","Harriet the Spy","ok","ok","PASS",13000000,26570048,26570048,"1996PASS",19307144,39460903,39460903,4,3,0,2.04384983092269,2.04384983092269,0
1996,"tt0116629","Independence Day","ok","ok","PASS",75000000,306169255,817400878,"1996PASS",111387369,454711839,1213975115,4,3,759263276,10.8986784219672,4.0822567503143,6.81642167165291
1996,"tt0116705","Jingle All the Way","notalk","notalk","FAIL",60000000,60592389,129832389,"1996FAIL",89109896,89989691,192822510,4,3,102832819,2.16387313480873,1.00987314585128,1.15399998895746
1996,"tt0116778","Kingpin","notalk","notalk","FAIL",25000000,25023424,32223424,"1996FAIL",37129123,37163912,47857099,4,3,10693187,1.28893696196379,1.0009369733834,0.287999988580393
1996,"tt0116931","Love and Other Catastrophes","ok","ok","PASS",250000,212285,743216,"1996PASS",371291,315278,1103798,4,3,788520,2.97286494959479,0.849139892968049,2.12372505662674
1996,"tt0116996","Mars Attacks!","ok","ok","PASS",80000000,37771017,101371017,"1996PASS",118813194,56096190,150552679,4,3,94456489,1.2671377136785,0.472137715614311,0.794999998064188
1996,"tt0117060","Mission: Impossible","notalk-disagree","notalk","FAIL",80000000,180981886,457697994,"1996FAIL",118813194,268787949,679757008,4,3,410969059,5.72122493399176,2.26227357375815,3.45895136023361
1996,"tt0117509","Romeo + Juliet","dubious","dubious","FAIL",14500000,46338728,147542381,"1996FAIL",21534891,68820654,219124769,4,3,150304115,10.1753368057447,3.19577442950605,6.97956237623864
1996,"tt0117571","Scream","ok","ok","PASS",15000000,103046663,173046663,"1996PASS",22277474,153041290,257002834,4,3,103961544,11.5364441228839,6.86977751606847,4.66666660681548
1996,"tt0117589","Secrets & Lies","ok","ok","PASS",4500000,13417292,13417292,"1996PASS",6683242,19926891,19926891,4,3,0,2.98162044708242,2.98162044708242,0
1996,"tt0117603","Set It Off","ok","ok","PASS",9000000,36049108,36049108,"1996PASS",13366484,53538871,53538871,4,3,0,4.00545655835895,4.00545655835895,0
1996,"tt0117705","Space Jam","notalk","notalk","FAIL",80000000,90463534,250200000,"1996FAIL",118813194,134353268,371588265,4,3,237234997,3.12750000643868,1.13079417762307,1.99670582881561
1996,"tt0117723","Spy Hard","notalk","notalk","FAIL",18000000,26936265,26936265,"1996FAIL",26732969,40004796,40004796,4,3,0,1.49645914750434,1.49645914750434,0
1996,"tt0117731","Star Trek: First Contact","ok-disagree","ok","PASS",46000000,92027888,1.5e+08,"1996PASS",68317587,136676591,222774739,4,3,86098148,3.2608695473978,2.00060624213791,1.26026330525989
1996,"tt0117765","Striptease","dubious","dubious","FAIL",50000000,33109743,113309743,"1996FAIL",74258246,49173429,168283656,4,3,119110227,2.26619486810933,0.662194862507256,1.60400000560207
1996,"tt0117887","That Thing You Do!","ok","ok","PASS",2500000,25857416,34557416,"1996PASS",3712912,38402527,51323462,4,3,12920935,13.8229675252201,10.3429671912504,3.48000033396967
1996,"tt0115798","The Cable Guy","notalk","notalk","FAIL",47000000,60240295,102825796,"1996FAIL",69802752,89466773,152713266,4,3,63246493,2.18778288282961,1.28170839166914,0.906074491160463
1996,"tt0115963","The Craft","ok","ok","PASS",15000000,24769466,55669466,"1996PASS",22277474,36786742,82678338,4,3,45891596,3.71129769919157,1.65129771894246,2.05999998024911
1996,"tt0116209","The English Patient","ok","ok","PASS",35000000,78716374,231716374,"1996PASS",51980772,116906798,344137032,4,3,227230234,6.62046789147341,2.24903927937046,4.37142861210295
1996,"tt0116277","The Fan","notalk","notalk","FAIL",55000000,18582965,18582965,"1996FAIL",81684071,27598768,27598768,4,3,0,0.337872092589509,0.337872092589509,0
1996,"tt0116313","The First Wives Club","ok","ok","PASS",30000000,105489203,181489203,"1996PASS",44554948,156668864,269541399,4,3,112872535,6.04964007589011,3.5163067410605,2.53333333482961
1996,"tt0116421","The Glimmer Man","notalk","notalk","FAIL",45000000,20404841,36404841,"1996FAIL",66832422,30304554,54067193,4,3,23762639,0.808996462824585,0.45344090627151,0.355555556553075
1996,"tt0116583","The Hunchback of Notre Dame","notalk","notalk","FAIL",100000000,100138851,325500000,"1996FAIL",148516493,148722709,483421183,4,3,334698474,3.25499998845246,1.0013885057197,2.25361148273276
1996,"tt0116908","The Long Kiss Goodnight","notalk-disagree","notalk","FAIL",65000000,33447612,33447612,"1996FAIL",96535720,49675220,49675220,4,3,0,0.514578645085985,0.514578645085985,0
1996,"tt0117057","The Mirror Has Two Faces","ok","ok","PASS",42000000,41267469,41267469,"1996PASS",62376927,61288998,61288998,4,3,0,0.982558791330006,0.982558791330006,0
1996,"tt0117500","The Rock","notalk","notalk","FAIL",75000000,134069511,336069511,"1996FAIL",111387369,199115335,499118651,4,3,300003316,4.48092683650693,1.78759348378181,2.69333335272512
1996,"tt0117951","Trainspotting","men","men","FAIL",3100000,16501785,24000785,"1996FAIL",4604011,24507872,35645124,4,3,11137252,7.74218914768014,5.32315669966905,2.41903244801109
1996,"tt0117998","Twister","ok","ok","PASS",88000000,241888385,495900000,"1996PASS",130694514,359244145,736493287,4,3,377249142,5.63522725215536,2.74873163383124,2.88649561832412
1996,"tt0118113","Walking and Talking","ok","ok","PASS",1000000,1287480,1615787,"1996PASS",1485165,1912120,2399710,4,3,487590,1.61578679809987,1.28747984230708,0.328306955792791
1996,"tt0115856","When the Cat's Away","ok","ok","PASS",300000,1652472,2525984,"1996PASS",445549,2454193,3751503,4,3,1297310,8.41995605421626,5.50824488440104,2.91171116981522
1995,"tt0112384","Apollo 13","ok-disagree","ok","PASS",65000000,172070496,334100000,"1995PASS",99370665,263057839,510765217,4,3,247707378,5.13999998893033,2.64723838770728,2.49276160122306
1995,"tt0112401","Assassins","notalk","notalk","FAIL",50000000,30306268,83306268,"1995FAIL",76438973,46331600,127356911,4,3,81025311,1.66612535466692,0.606125359638204,1.05999999502871
1995,"tt0112462","Batman Forever","notalk","notalk","FAIL",100000000,184031112,336529144,"1995FAIL",152877946,281342983,514478842,4,3,233135859,3.36529143320646,1.8403111132851,1.52498031992136
1995,"tt0112471","Before Sunrise","nowomen","nowomen","FAIL",2500000,5274005,5274005,"1995FAIL",3821949,8062791,8062791,4,3,0,2.10960193346379,2.10960193346379,0
1995,"tt0112573","Braveheart","men-disagree","men","FAIL",72000000,75545647,2.09e+08,"1995FAIL",110072121,115492633,319514907,4,3,204022274,2.90277777967048,1.04924509449582,1.85353268517466
1995,"tt0112641","Casino","men-disagree","men","FAIL",52000000,42438300,110400000,"1995FAIL",79496532,64878801,168777252,4,3,103898451,2.12307691611,0.816121148530102,1.3069557675799
1995,"tt0112642","Casper","ok","ok","PASS",55000000,100328194,282300000,"1995PASS",84082870,153379682,431574441,4,3,278194759,5.13272728440406,1.82414898539976,3.3085782990043
1995,"tt0112697","Clueless","ok","ok","PASS",13700000,56598476,56598476,"1995PASS",20944279,86526587,86526587,4,3,0,4.13127551442568,4.13127551442568,0
1995,"tt0112715","Congo","nowomen","nowomen","FAIL",50000000,81022333,152022333,"1995FAIL",76438973,123865278,232408620,4,3,108543342,3.04044665801567,1.62044665356768,1.42000000444799
1995,"tt0112722","Copycat","dubious","dubious","FAIL",20000000,32051917,32051917,"1995FAIL",30575589,49000312,49000312,4,3,0,1.60259584860328,1.60259584860328,0
1995,"tt0112864","Die Hard: With a Vengeance","notalk","notalk","FAIL",90000000,100012499,364480746,"1995FAIL",137590151,152897054,557210677,4,3,404313623,4.04978607080677,1.11124999056073,2.93853608024603
1995,"tt0113101","Four rooms","notalk","notalk","FAIL",4000000,4301000,4301000,"1995FAIL",6115118,6575280,6575280,4,3,0,1.07524989705841,1.07524989705841,0
1995,"tt0113321","Home for the holidays","ok","ok","PASS",20000000,17468887,22119269,"1995PASS",30575589,26706076,33815484,4,3,7109408,1.10596345339414,0.873444367662059,0.232519085732085
